Valor NaN encontrado para defesaconstroi_normalized em Alessandro Plizzari (2021-2022, Lecce)
Valor NaN encontrado para defesaconstroi_normalized em Ivan Provedel (2022-2023, Lazio)
Valor NaN encontrado para defesaconstroi_normalized em Danilo Russo (2019-2020, Juve Stabia)
Valor NaN encontrado para defesaconstroi_normalized em Simone Scuffet (2017-2018, Udinese)
Valor NaN encontrado para defesaconstroi_normalized em Daniel Semenzato (2019-2020, Pordenone)
Valor NaN encontrado para defesaconstroi_normalized em Adrian Šemper (2019-2020, Chievo)
Valor NaN encontrado para defesaconstroi_normalized em Adrian Šemper (2020-2021, Chievo)
Valor NaN encontrado para defesaconstroi_normalized em Adrian Šemper (2022-2023, Genoa)
Valor NaN encontrado para defesaconstroi_normalized em Adrian Šemper (2018-2019, Chievo)
Valor NaN encontrado para defesaconstroi_normalized em Mirko Stefani (2020-2021, Pordenone)
Valor NaN encontrado para defesaconstroi_normalized em Marcello Trotta (2020-2021, Famalicão)
Valor NaN encontrado para defesaconstroi_normalized em Gianmarco Vannucchi (2019-2020, Salernitana)
Valor NaN encontrado para defesaconstroi_normalized em Marius Adamonis (2020-2021, Salernitana)
Valor NaN encontrado para defesaconstroi_normalized em Nícolas Andrade (2020-2021, US Reggina)
Valor NaN encontrado para defesaconstroi_normalized em Nícolas Andrade (2021-2022, Pisa)
Valor NaN encontrado para defesaconstroi_normalized em Vid Belec (2020-2021, Salernitana)
Valor NaN encontrado para defesaconstroi_normalized em Vid Belec (2017-2018, Benevento)
Valor NaN encontrado para defesaconstroi_normalized em Vid Belec (2021-2022, Salernitana)
Valor NaN encontrado para defesaconstroi_normalized em Etrit Berisha (2021-2022, Torino)
Valor NaN encontrado para defesaconstroi_normalized em Germán Denis (2017-2018, Lanús)
Valor NaN encontrado para defesaconstroi_normalized em Wladimiro Falcone (2021-2022, Sampdoria)
Valor NaN encontrado para defesaconstroi_normalized em Wladimiro Falcone (2023-2024, Lecce)
Valor NaN encontrado para defesaconstroi_normalized em Matteo Grandi (2021-2022, Vicenza Virtus)
Valor NaN encontrado para defesaconstroi_normalized em Enrico Guarna (2020-2021, US Reggina)
Valor NaN encontrado para defesaconstroi_normalized em Enrico Guarna (2022-2023, Ascoli)
Valor NaN encontrado para defesaconstroi_normalized em Jesse Joronen (2020-2021, Brescia)
Valor NaN encontrado para defesaconstroi_normalized em Jesse Joronen (2023-2024, Venezia)
Valor NaN encontrado para defesaconstroi_normalized em Leonardo Loria (2023-2024, Pisa)
Valor NaN encontrado para defesaconstroi_normalized em Roberto Ogunseye (2020-2021, Cittadella)
Valor NaN encontrado para defesaconstroi_normalized em Markus Pavic (2020-2021, Virtus Entella)
Valor NaN encontrado para defesaconstroi_normalized em Tomi Petrović (2020-2021, Virtus Entella)
Valor NaN encontrado para defesaconstroi_normalized em Mouhamadou Sarr (2020-2021, Ascoli)
Valor NaN encontrado para defesaconstroi_normalized em Mouhamadou Sarr (2023-2024, Cremonese)
Valor NaN encontrado para defesaconstroi_normalized em Andrea Seculin (2020-2021, Chievo)
Valor NaN encontrado para defesaconstroi_normalized em Andrea Seculin (2021-2022, SPAL)
Valor NaN encontrado para defesaconstroi_normalized em Andrea Seculin (2023-2024, Modena)
Valor NaN encontrado para defesaconstroi_normalized em Daniele Sommariva (2020-2021, Monza)
Valor NaN encontrado para defesaconstroi_normalized em Dimitris Stavropoulos (2020-2021, US Reggina)
Valor NaN encontrado para defesaconstroi_normalized em Dimitris Stavropoulos (2021-2022, US Reggina)
Valor NaN encontrado para defesaconstroi_normalized em Gianluigi Sueva (2020-2021, Cosenza)
Valor NaN encontrado para defesaconstroi_normalized em Demba Thiam (2020-2021, SPAL)
Valor NaN encontrado para defesaconstroi_normalized em Demba Thiam (2021-2022, SPAL)
Valor NaN encontrado para defesaconstroi_normalized em Giacomo Venturi (2020-2021, Reggiana)
Valor NaN encontrado para defesaconstroi_normalized em Gianluigi Buffon (2021-2022, Parma)
Valor NaN encontrado para defesaconstroi_normalized em Gianluigi Buffon (2017-2018, Juventus)
Valor NaN encontrado para defesaconstroi_normalized em Gianluigi Buffon (2019-2020, Juventus)
Valor NaN encontrado para defesaconstroi_normalized em Gianluigi Buffon (2020-2021, Juventus)
Valor NaN encontrado para defesaconstroi_normalized em Aristidi Kolaj (2021-2022, Alessandria)
Valor NaN encontrado para defesaconstroi_normalized em Adrian Leon Barišić (2021-2022, Frosinone)
Valor NaN encontrado para defesaconstroi_normalized em Alessandro Livieri (2021-2022, Pisa)
Valor NaN encontrado para defesaconstroi_normalized em Alessandro Livieri (2022-2023, Pisa)
Valor NaN encontrado para defesaconstroi_normalized em Kristjan Matosevic (2021-2022, Cosenza)
Valor NaN encontrado para defesaconstroi_normalized em Kristjan Matosevic (2022-2023, Cosenza)
Valor NaN encontrado para defesaconstroi_normalized em Jacopo Murano (2021-2022, Perugia)
Valor NaN encontrado para defesaconstroi_normalized em Semuel Pizzignacco (2021-2022, Vicenza Virtus)
Valor NaN encontrado para defesaconstroi_normalized em Federico Ravaglia (2020-2021, Bologna)
Valor NaN encontrado para defesaconstroi_normalized em Federico Ravaglia (2023-2024, Bologna)
Valor NaN encontrado para defesaconstroi_normalized em Dimitris Sounas (2023-2024, Catanzaro)
Valor NaN encontrado para defesaconstroi_normalized em Stefano Turati (2021-2022, US Reggina)
Valor NaN encontrado para defesaconstroi_normalized em Stefano Turati (2023-2024, Frosinone)
Valor NaN encontrado para defesaconstroi_normalized em Martin Turk (2022-2023, Sampdoria)
Valor NaN encontrado para defesaconstroi_normalized em Gianmaria Zanandrea (2021-2022, Perugia)
Valor NaN encontrado para defesaconstroi_normalized em Bruno (2023-2024, Venezia)
Valor NaN encontrado para defesaconstroi_normalized em Elia Caprile (2022-2023, Bari)
Valor NaN encontrado para defesaconstroi_normalized em Edoardo Corvi (2022-2023, Parma)
Valor NaN encontrado para defesaconstroi_normalized em Ivan Delić (2022-2023, Cosenza)
Valor NaN encontrado para defesaconstroi_normalized em Alfred Gomis (2020-2021, Dijon)
Valor NaN encontrado para defesaconstroi_normalized em Leonardo Marson (2022-2023, Cosenza)
Valor NaN encontrado para defesaconstroi_normalized em Ciro Panico (2022-2023, Cosenza)
Valor NaN encontrado para defesaconstroi_normalized em Mirko Pigliacelli (2022-2023, Palermo)
Valor NaN encontrado para defesaconstroi_normalized em Mirko Pigliacelli (2023-2024, Palermo)
Valor NaN encontrado para defesaconstroi_normalized em Fabio Abiuso (2023-2024, Modena)
Valor NaN encontrado para defesaconstroi_normalized em Michele Avella (2023-2024, Brescia)
Valor NaN encontrado para defesaconstroi_normalized em Bartłomiej Drągowski (2023-2024, Spezia)
Valor NaN encontrado para defesaconstroi_normalized em Bartłomiej Drągowski (2021-2022, Fiorentina)
Valor NaN encontrado para defesaconstroi_normalized em Andreas Jungdal (2023-2024, Cremonese)
Valor NaN encontrado para defesaconstroi_normalized em Kristoffer Lund (2023-2024, Palermo)
Valor NaN encontrado para defesaconstroi_normalized em Daniele Verde (2020-2021, Spezia)
Valor NaN encontrado para defesaconstroi_normalized em Emiliano Viviano (2017-2018, Sampdoria)
Valor NaN encontrado para defesaconstroi_normalized em Emiliano Viviano (2018-2019, SPAL)
Valor NaN encontrado para defesaconstroi_normalized em Jeroen Zoet (2019-2020, Utrecht)
Valor NaN encontrado para defesaconstroi_normalized em Jeroen Zoet (2019-2020, PSV Eindhoven)
Valor NaN encontrado para defesaconstroi_normalized em Jeroen Zoet (2022-2023, Spezia)
Valor NaN encontrado para defesaconstroi_normalized em Angeliño (2023-2024, Roma)
Valor NaN encontrado para defesaconstroi_normalized em Charlison Benschop (2018-2019, Ingolstadt 04)
Valor NaN encontrado para defesaconstroi_normalized em Nigel Bertrams (2018-2019, De Graafschap)
Valor NaN encontrado para defesaconstroi_normalized em Justin Bijlow (2018-2019, Feyenoord)
Valor NaN encontrado para defesaconstroi_normalized em Justin Bijlow (2019-2020, Feyenoord)
Valor NaN encontrado para defesaconstroi_normalized em Marco Bizot (2019-2020, AZ Alkmaar)
Valor NaN encontrado para defesaconstroi_normalized em Marco Bizot (2023-2024, Brest)
Valor NaN encontrado para defesaconstroi_normalized em Janis Blaswich (2018-2019, Heracles Almelo)
Valor NaN encontrado para defesaconstroi_normalized em Janis Blaswich (2019-2020, Heracles Almelo)
Valor NaN encontrado para defesaconstroi_normalized em Janis Blaswich (2020-2021, Heracles Almelo)
Valor NaN encontrado para defesaconstroi_normalized em Janis Blaswich (2022-2023, RB Leipzig)
Valor NaN encontrado para defesaconstroi_normalized em Janis Blaswich (2023-2024, RB Leipzig)
Valor NaN encontrado para defesaconstroi_normalized em Diederik Boer (2018-2019, Zwolle)
Valor NaN encontrado para defesaconstroi_normalized em Mattijs Branderhorst (2021-2022, NEC Nijmegen)
Valor NaN encontrado para defesaconstroi_normalized em Mattijs Branderhorst (2023-2024, Utrecht)
Valor NaN encontrado para defesaconstroi_normalized em Michael Brouwer (2020-2021, Heracles Almelo)
Valor NaN encontrado para defesaconstroi_normalized em Eduardo Carvalho (2018-2019, Vitesse)
Valor NaN encontrado para defesaconstroi_normalized em Eduardo Carvalho (2019-2020, Braga)
Valor NaN encontrado para defesaconstroi_normalized em Delano van Crooy (2020-2021, VVV-Venlo)
Valor NaN encontrado para defesaconstroi_normalized em Mickey van der Hart (2018-2019, Zwolle)
Valor NaN encontrado para defesaconstroi_normalized em Mickey van der Hart (2023-2024, Heerenveen)
Valor NaN encontrado para defesaconstroi_normalized em Ferdy Druijf (2020-2021, Mechelen)
Valor NaN encontrado para defesaconstroi_normalized em Lassina Franck Traoré (2019-2020, Ajax)
Valor NaN encontrado para defesaconstroi_normalized em Warner Hahn (2018-2019, Heerenveen)
Valor NaN encontrado para defesaconstroi_normalized em David Jensen (2020, NY Red Bulls)
Valor NaN encontrado para defesaconstroi_normalized em Benjamin van Leer (2018-2019, NAC Breda)
Valor NaN encontrado para defesaconstroi_normalized em Benjamin van Leer (2020-2021, Sparta R'dam)
Valor NaN encontrado para defesaconstroi_normalized em André Onana (2018-2019, Ajax)
Valor NaN encontrado para defesaconstroi_normalized em André Onana (2020-2021, Ajax)
Valor NaN encontrado para defesaconstroi_normalized em André Onana (2021-2022, Ajax)
Valor NaN encontrado para defesaconstroi_normalized em Sergio Padt (2019-2020, Groningen)
Valor NaN encontrado para defesaconstroi_normalized em Maarten Paes (2022, FC Dallas)
Valor NaN encontrado para defesaconstroi_normalized em Maarten Paes (2020-2021, Utrecht)
Valor NaN encontrado para defesaconstroi_normalized em Remko Pasveer (2018-2019, Vitesse)
Valor NaN encontrado para defesaconstroi_normalized em Remko Pasveer (2021-2022, Ajax)
Valor NaN encontrado para defesaconstroi_normalized em Remko Pasveer (2022-2023, Ajax)
Valor NaN encontrado para defesaconstroi_normalized em Sonny Stevens (2018-2019, Excelsior)
Valor NaN encontrado para defesaconstroi_normalized em Lars Unnerstall (2023-2024, Twente)
Valor NaN encontrado para defesaconstroi_normalized em Kenneth Vermeer (2018-2019, Feyenoord)
Valor NaN encontrado para defesaconstroi_normalized em Kenneth Vermeer (2019-2020, Feyenoord)
Valor NaN encontrado para defesaconstroi_normalized em Timon Wellenreuther (2022-2023, Feyenoord)
Valor NaN encontrado para defesaconstroi_normalized em Timon Wellenreuther (2023-2024, Feyenoord)
Valor NaN encontrado para defesaconstroi_normalized em Robert Zwinkels (2019-2020, ADO Den Haag)
Valor NaN encontrado para defesaconstroi_normalized em Filip Bednarek (2019-2020, Heerenveen)
Valor NaN encontrado para defesaconstroi_normalized em Jorn Brondeel (2020-2021, Willem II)
Valor NaN encontrado para defesaconstroi_normalized em Tim Coremans (2019-2020, Sparta R'dam)
Valor NaN encontrado para defesaconstroi_normalized em Hannes Delcroix (2021-2022, Anderlecht)
Valor NaN encontrado para defesaconstroi_normalized em Joel Drommel (2022-2023, PSV Eindhoven)
Valor NaN encontrado para defesaconstroi_normalized em Thorsten Kirschbaum (2021-2022, Jahn R'burg)
Valor NaN encontrado para defesaconstroi_normalized em Thorsten Kirschbaum (2022-2023, Jahn R'burg)
Valor NaN encontrado para defesaconstroi_normalized em Luuk Koopmans (2019-2020, ADO Den Haag)
Valor NaN encontrado para defesaconstroi_normalized em Nick Marsman (2022, Inter Miami)
Valor NaN encontrado para defesaconstroi_normalized em Xavier Mous (2019-2020, Zwolle)
Valor NaN encontrado para defesaconstroi_normalized em Xavier Mous (2020-2021, Zwolle)
Valor NaN encontrado para defesaconstroi_normalized em Daishawn Redan (2019-2020, Groningen)
Valor NaN encontrado para defesaconstroi_normalized em Robbin Ruiter (2020-2021, Willem II)
Valor NaN encontrado para defesaconstroi_normalized em Bruno Varela (2022-2023, Vitória)
Valor NaN encontrado para defesaconstroi_normalized em Michael Zetterer (2021-2022, Werder Bremen)
Valor NaN encontrado para defesaconstroi_normalized em Martin Fraisl (2020-2021, Sandhausen)
Valor NaN encontrado para defesaconstroi_normalized em Martin Fraisl (2022-2023, Arminia)
Valor NaN encontrado para defesaconstroi_normalized em Jeroen Houwen (2021-2022, Vitesse)
Valor NaN encontrado para defesaconstroi_normalized em Jeroen Houwen (2023-2024, RKC Waalwijk)
Valor NaN encontrado para defesaconstroi_normalized em Yvon Mvogo (2021-2022, PSV Eindhoven)
Valor NaN encontrado para defesaconstroi_normalized em Yvon Mvogo (2022-2023, Lorient)
Valor NaN encontrado para defesaconstroi_normalized em Thijmen Nijhuis (2020-2021, Utrecht)
Valor NaN encontrado para defesaconstroi_normalized em Eric Oelschlägel (2020-2021, Utrecht)
Valor NaN encontrado para defesaconstroi_normalized em Eric Oelschlägel (2021-2022, Utrecht)
Valor NaN encontrado para defesaconstroi_normalized em Eric Oelschlägel (2022-2023, Emmen)
Valor NaN encontrado para defesaconstroi_normalized em Maduka Okoye (2023-2024, Udinese)
Valor NaN encontrado para defesaconstroi_normalized em Loïs Openda (2018-2019, Club Brugge)
Valor NaN encontrado para defesaconstroi_normalized em Yanick van Osch (2022-2023, Fortuna Sittard)
Valor NaN encontrado para defesaconstroi_normalized em Sebastian Polter (2023-2024, Darmstadt 98)
Valor NaN encontrado para defesaconstroi_normalized em Jacob Rasmussen (2022-2023, Feyenoord)
Valor NaN encontrado para defesaconstroi_normalized em Maarten Stekelenburg (2020-2021, Ajax)
Valor NaN encontrado para defesaconstroi_normalized em Maarten Stekelenburg (2021-2022, Ajax)
Valor NaN encontrado para defesaconstroi_normalized em Jørgen Strand Larsen (2022-2023, Groningen)
Valor NaN encontrado para defesaconstroi_normalized em Felix Wiedwald (2020-2021, Emmen)
Valor NaN encontrado para defesaconstroi_normalized em Felix Wiedwald (2018-2019, MSV Duisburg)
Valor NaN encontrado para defesaconstroi_normalized em Felix Wiedwald (2019-2020, Eint Frankfurt)
Valor NaN encontrado para defesaconstroi_normalized em Pieter Bos (2021-2022, Cambuur)
Valor NaN encontrado para defesaconstroi_normalized em Jeffrey De Lange (2022-2023, Go Ahead Eag)
Valor NaN encontrado para defesaconstroi_normalized em Jeffrey De Lange (2023-2024, Go Ahead Eag)
Valor NaN encontrado para defesaconstroi_normalized em Jay Gorter (2023-2024, Ajax)
Valor NaN encontrado para defesaconstroi_normalized em Fabian de Keijzer (2021-2022, Utrecht)
Valor NaN encontrado para defesaconstroi_normalized em Peter Leeuwenburgh (2022-2023, Groningen)
Valor NaN encontrado para defesaconstroi_normalized em Ofir Marciano (2021-2022, Feyenoord)
Valor NaN encontrado para defesaconstroi_normalized em Peter Vindahl Jensen (2022-2023, Nürnberg)
Valor NaN encontrado para defesaconstroi_normalized em Jasper Cillessen (2018-2019, Barcelona)
Valor NaN encontrado para defesaconstroi_normalized em Jasper Cillessen (2020-2021, Valencia)
Valor NaN encontrado para defesaconstroi_normalized em Ivor Pandur (2020-2021, Hellas Verona)
Valor NaN encontrado para defesaconstroi_normalized em Ivor Pandur (2021-2022, Hellas Verona)
Valor NaN encontrado para defesaconstroi_normalized em Gerónimo Rulli (2022-2023, Villarreal)
Valor NaN encontrado para defesaconstroi_normalized em Mathew Ryan (2023-2024, AZ Alkmaar)
Valor NaN encontrado para defesaconstroi_normalized em Mathew Ryan (2020-2021, Arsenal)
Valor NaN encontrado para defesaconstroi_normalized em Mathew Ryan (2020-2021, Brighton)
Valor NaN encontrado para defesaconstroi_normalized em Mathew Ryan (2021-2022, Real Sociedad)
Valor NaN encontrado para defesaconstroi_normalized em Amin Younes (2022-2023, Utrecht)
Valor NaN encontrado para defesaconstroi_normalized em Lequincio Zeefuik (2022-2023, Volendam)
Valor NaN encontrado para defesaconstroi_normalized em Jayden Braaf (2022-2023, Hellas Verona)
Valor NaN encontrado para defesaconstroi_normalized em Rome-Jayden Owusu-Oduro (2023-2024, AZ Alkmaar)
Valor NaN encontrado para defesaconstroi_normalized em Robin Roefs (2023-2024, NEC Nijmegen)
Valor NaN encontrado para defesaconstroi_normalized em Eloy Room (2019, Columbus Crew)
Valor NaN encontrado para defesaconstroi_normalized em Eloy Room (2020, Columbus Crew)
Valor NaN encontrado para defesaconstroi_normalized em Eloy Room (2021, Columbus Crew)
Valor NaN encontrado para defesaconstroi_normalized em Eloy Room (2023, Columbus Crew)
Valor NaN encontrado para defesaconstroi_normalized em Carlos Acevedo (2019-2020, Santos)
Valor NaN encontrado para defesaconstroi_normalized em Carlos Acevedo (2020-2021, Santos)
Valor NaN encontrado para defesaconstroi_normalized em Carlos Acevedo (2022-2023, Santos)
Valor NaN encontrado para defesaconstroi_normalized em Carlos Acevedo (2023-2024, Santos)
Valor NaN encontrado para defesaconstroi_normalized em Alan Acosta (2018-2019, Puebla)
Valor NaN encontrado para defesaconstroi_normalized em Gil Alcalá (2018-2019, Querétaro)
Valor NaN encontrado para defesaconstroi_normalized em Gil Alcalá (2021-2022, Tijuana)
Valor NaN encontrado para defesaconstroi_normalized em Gil Alcalá (2022-2023, Querétaro)
Valor NaN encontrado para defesaconstroi_normalized em Luis Ángel Malagón (2021-2022, Necaxa)
Valor NaN encontrado para defesaconstroi_normalized em Luis Ángel Malagón (2022-2023, América)
Valor NaN encontrado para defesaconstroi_normalized em José Antonio Rodríguez (2019-2020, Guadalajara)
Valor NaN encontrado para defesaconstroi_normalized em José Antonio Rodríguez (2020-2021, Guadalajara)
Valor NaN encontrado para defesaconstroi_normalized em José Antonio Rodríguez (2021-2022, Guadalajara)
Valor NaN encontrado para defesaconstroi_normalized em José Antonio Rodríguez (2022-2023, Querétaro)
Valor NaN encontrado para defesaconstroi_normalized em Marcelo Barovero (2021-2022, Atlético)
Valor NaN encontrado para defesaconstroi_normalized em Alfonso Blanco Antúnez (2019-2020, Pachuca)
Valor NaN encontrado para defesaconstroi_normalized em Alfonso Blanco Antúnez (2020-2021, León)
Valor NaN encontrado para defesaconstroi_normalized em Luis Cárdenas (2020-2021, Monterrey)
Valor NaN encontrado para defesaconstroi_normalized em Luis Cárdenas (2021-2022, Monterrey)
Valor NaN encontrado para defesaconstroi_normalized em José Corona (2019-2020, Cruz Azul)
Valor NaN encontrado para defesaconstroi_normalized em José Corona (2021-2022, Cruz Azul)
Valor NaN encontrado para defesaconstroi_normalized em Félix Eduardo Rodríguez (2018-2019, Monterrey)
Valor NaN encontrado para defesaconstroi_normalized em Pedro Gallese (2023, Orlando City)
Valor NaN encontrado para defesaconstroi_normalized em Pedro Gallese (2018-2019, Veracruz)
Valor NaN encontrado para defesaconstroi_normalized em Raúl Gudiño (2022, Atlanta Utd)
Valor NaN encontrado para defesaconstroi_normalized em Raúl Gudiño (2019-2020, Guadalajara)
Valor NaN encontrado para defesaconstroi_normalized em Raúl Gudiño (2021-2022, Guadalajara)
Valor NaN encontrado para defesaconstroi_normalized em Raúl Gudiño (2023-2024, Necaxa)
Valor NaN encontrado para defesaconstroi_normalized em Édgar Hernández (2020-2021, Necaxa)
Valor NaN encontrado para defesaconstroi_normalized em Eduardo Herrera (2019-2020, Necaxa)
Valor NaN encontrado para defesaconstroi_normalized em Miguel Jiménez Ponce (2018-2019, Guadalajara)
Valor NaN encontrado para defesaconstroi_normalized em Miguel Jiménez Ponce (2021-2022, Guadalajara)
Valor NaN encontrado para defesaconstroi_normalized em Miguel Jiménez Ponce (2022-2023, Guadalajara)
Valor NaN encontrado para defesaconstroi_normalized em Sebastián Jurado (2022-2023, Cruz Azul)
Valor NaN encontrado para defesaconstroi_normalized em Sebastián Jurado (2023-2024, FC Juárez)
Valor NaN encontrado para defesaconstroi_normalized em Sebastián Jurado (2023-2024, Cruz Azul)
Valor NaN encontrado para defesaconstroi_normalized em Luis Manuel García (2018-2019, Toluca)
Valor NaN encontrado para defesaconstroi_normalized em Agustín Marchesín (2019-2020, Porto)
Valor NaN encontrado para defesaconstroi_normalized em Nicolás Navarro (2018-2019, Querétaro)
Valor NaN encontrado para defesaconstroi_normalized em Nicolás Navarro (2016-2017, San Lorenzo)
Valor NaN encontrado para defesaconstroi_normalized em Jonathan Orozco (2019-2020, Santos)
Valor NaN encontrado para defesaconstroi_normalized em Jonathan Orozco (2020-2021, Tijuana)
Valor NaN encontrado para defesaconstroi_normalized em Jonathan Orozco (2022-2023, Tijuana)
Valor NaN encontrado para defesaconstroi_normalized em Leonardo Ramos (2020-2021, Pachuca)
Valor NaN encontrado para defesaconstroi_normalized em Octavio Rivero (2019-2020, Santos)
Valor NaN encontrado para defesaconstroi_normalized em Jesús Rodríguez (2020-2021, Puebla)
Valor NaN encontrado para defesaconstroi_normalized em Jesús Rodríguez (2021-2022, Puebla)
Valor NaN encontrado para defesaconstroi_normalized em Jesús Rodríguez (2022-2023, Puebla)
Valor NaN encontrado para defesaconstroi_normalized em Alfredo Saldívar (2020-2021, Toluca)
Valor NaN encontrado para defesaconstroi_normalized em Sebastián Sosa (2021, Independiente)
Valor NaN encontrado para defesaconstroi_normalized em Sebastián Sosa (2020-2021, Mazatlán)
Valor NaN encontrado para defesaconstroi_normalized em Sebastián Sosa (2022-2023, UNAM)
Valor NaN encontrado para defesaconstroi_normalized em Sebastián Sosa (2016-2017, Rosario Cent)
Valor NaN encontrado para defesaconstroi_normalized em Tiago Volpi (2023-2024, Toluca)
Valor NaN encontrado para defesaconstroi_normalized em William Yarbrough (2020, Colorado Rapids)
Valor NaN encontrado para defesaconstroi_normalized em William Yarbrough (2018-2019, León)
Valor NaN encontrado para defesaconstroi_normalized em Carlos Felipe Rodríguez (2020-2021, Atlético)
Valor NaN encontrado para defesaconstroi_normalized em Carlos Felipe Rodríguez (2023-2024, UANL)
Valor NaN encontrado para defesaconstroi_normalized em Oscar Jiménez (2019-2020, América)
Valor NaN encontrado para defesaconstroi_normalized em Oscar Jiménez (2020-2021, América)
Valor NaN encontrado para defesaconstroi_normalized em Oscar Jiménez (2021-2022, América)
Valor NaN encontrado para defesaconstroi_normalized em Oscar Jiménez (2022-2023, América)
Valor NaN encontrado para defesaconstroi_normalized em Guillermo Ochoa (2019-2020, América)
Valor NaN encontrado para defesaconstroi_normalized em Guillermo Ochoa (2020-2021, América)
Valor NaN encontrado para defesaconstroi_normalized em Guillermo Ochoa (2022-2023, América)
Valor NaN encontrado para defesaconstroi_normalized em Óscar Ustari (2019-2020, Pachuca)
Valor NaN encontrado para defesaconstroi_normalized em Óscar Ustari (2021-2022, Pachuca)
Valor NaN encontrado para defesaconstroi_normalized em Óscar Ustari (2023-2024, Pachuca)
Valor NaN encontrado para defesaconstroi_normalized em Camilo Vargas (2020-2021, Atlas)
Valor NaN encontrado para defesaconstroi_normalized em Axel Werner (2018-2019, Huesca)
Valor NaN encontrado para defesaconstroi_normalized em Miguel Ángel Fraga (2020-2021, Mazatlán)
Valor NaN encontrado para defesaconstroi_normalized em Eduardo Bravo (2020-2021, Querétaro)
Valor NaN encontrado para defesaconstroi_normalized em Sebastián Fassi (2020-2021, Necaxa)
Valor NaN encontrado para defesaconstroi_normalized em Ricardo Gutiérrez (2020-2021, Mazatlán)
Valor NaN encontrado para defesaconstroi_normalized em Ricardo Gutiérrez (2023-2024, Mazatlán)
Valor NaN encontrado para defesaconstroi_normalized em Julio José González (2023-2024, UNAM)
Valor NaN encontrado para defesaconstroi_normalized em Edgar López (2021-2022, Tijuana)
Valor NaN encontrado para defesaconstroi_normalized em Carlos Moreno (2022-2023, Pachuca)
Valor NaN encontrado para defesaconstroi_normalized em Alberto Ocejo (2023-2024, Santos)
Valor NaN encontrado para defesaconstroi_normalized em Enrique Palos (2020-2021, FC Juárez)
Valor NaN encontrado para defesaconstroi_normalized em Gerardo Ruíz (2020-2021, Querétaro)
Valor NaN encontrado para defesaconstroi_normalized em Antony Silva (2020-2021, Puebla)
Valor NaN encontrado para defesaconstroi_normalized em Antony Silva (2021-2022, Puebla)
Valor NaN encontrado para defesaconstroi_normalized em Antony Silva (2022-2023, Puebla)
Valor NaN encontrado para defesaconstroi_normalized em Antony Silva (2018-2019, CA Huracán)
Valor NaN encontrado para defesaconstroi_normalized em Washington Aguerre (2022-2023, Querétaro)
Valor NaN encontrado para defesaconstroi_normalized em Esteban Andrada (2022-2023, Monterrey)
Valor NaN encontrado para defesaconstroi_normalized em Esteban Andrada (2023-2024, Monterrey)
Valor NaN encontrado para defesaconstroi_normalized em Esteban Andrada (2017-2018, Lanús)
Valor NaN encontrado para defesaconstroi_normalized em Andrés Gudiño (2021-2022, Cruz Azul)
Valor NaN encontrado para defesaconstroi_normalized em Andrés Sánchez (2021-2022, Atlético)
Valor NaN encontrado para defesaconstroi_normalized em David Ochoa (2022, D.C. United)
Valor NaN encontrado para defesaconstroi_normalized em Baldomero Perlaza (2022-2023, Querétaro)
Valor NaN encontrado para defesaconstroi_normalized em Franck Boli (2023-2024, Atlético)
Valor NaN encontrado para defesaconstroi_normalized em Kevin Mier (2023-2024, Cruz Azul)
Valor NaN encontrado para defesaconstroi_normalized em José Rangel Aguilar (2023-2024, Guadalajara)
Valor NaN encontrado para defesaconstroi_normalized em Fernando Tapia Méndez (2023-2024, Querétaro)
Valor NaN encontrado para defesaconstroi_normalized em Ezequiel Unsain (2023, Defensa y Just)
Valor NaN encontrado para defesaconstroi_normalized em Ezequiel Unsain (2023-2024, Necaxa)
Valor NaN encontrado para defesaconstroi_normalized em Ezequiel Unsain (2018-2019, Defensa y Just)
Valor NaN encontrado para defesaconstroi_normalized em Vincent Aboubakar (2018-2019, Porto)
Valor NaN encontrado para defesaconstroi_normalized em Arthur (2020, Coritiba)
Valor NaN encontrado para defesaconstroi_normalized em Quentin Beunardeau (2019-2020, Aves)
Valor NaN encontrado para defesaconstroi_normalized em Rafael Bracalli (2018-2019, Boavista)
Valor NaN encontrado para defesaconstroi_normalized em Bruno Brigido (2018-2019, Feirense)
Valor NaN encontrado para defesaconstroi_normalized em João Carlos (2019, CSA)
Valor NaN encontrado para defesaconstroi_normalized em João Carlos (2021, Cuiabá)
Valor NaN encontrado para defesaconstroi_normalized em João Carlos (2022, Cuiabá)
Valor NaN encontrado para defesaconstroi_normalized em João Carlos (2023, Cuiabá)
Valor NaN encontrado para defesaconstroi_normalized em António Filipe de Carvalho (2020-2021, Nacional)
Valor NaN encontrado para defesaconstroi_normalized em António Filipe de Carvalho (2023-2024, Estrela)
Valor NaN encontrado para defesaconstroi_normalized em César (2019, Flamengo)
Valor NaN encontrado para defesaconstroi_normalized em César (2022-2023, Boavista)
Valor NaN encontrado para defesaconstroi_normalized em Charles (2020-2021, Marítimo)
Valor NaN encontrado para defesaconstroi_normalized em Sébastien Corchia (2019-2020, Espanyol)
Valor NaN encontrado para defesaconstroi_normalized em Abdoulaye Diallo (2017-2018, Rennes)
Valor NaN encontrado para defesaconstroi_normalized em Douglas (2018-2019, Vitória)
Valor NaN encontrado para defesaconstroi_normalized em Ricardo Abel Barbosa Ferreira (2018-2019, Portimonense)
